"","variable","n","mean","variance","clinic_name"
"1845","ct_resultXstd_ct_result",4,10.0083740376859,0,"otolaryngology"
"1846","ct_resultXstd_age",4,-18.9404304684534,305.328444607502,"otolaryngology"
"1847","gendermaleXage",4,5.25,52.9166666666667,"otolaryngology"
"1848","gendermaleXdrive_thru_ind_factor1",4,0.25,0.25,"otolaryngology"
"1849","gendermaleXstd_ct_result",4,0.166806233961431,0.0123663643059536,"otolaryngology"
"1850","gendermaleXstd_age",4,-0.32705593776127,0.197398479907094,"otolaryngology"
"1851","ageXdrive_thru_ind_factor1",4,0.75,2.25,"otolaryngology"
"1852","ageXstd_ct_result",4,1.61246026162717,2.02396162474108,"otolaryngology"
"1853","ageXstd_age",4,-1.18864398415958,4.27164969919987,"otolaryngology"
"1854","drive_thru_ind_factor1Xstd_ct_result",4,0.0556020779871437,0.0123663643059536,"otolaryngology"
"1855","drive_thru_ind_factor1Xstd_age",4,-0.169723161229122,0.115223805830426,"otolaryngology"
"1856","std_ct_resultXstd_age",4,-0.093611314845957,0.00745837585972652,"otolaryngology"
"1857","resultpositive",2,0,0,"ped gen thor surg"
"1858","ct_result",2,45,0,"ped gen thor surg"
"1859","gendermale",2,0,0,"ped gen thor surg"
"1860","age",2,1.5,0.5,"ped gen thor surg"
"1861","drive_thru_ind_factor1",2,0.5,0.5,"ped gen thor surg"
"1862","std_ct_result",2,0.222408311948575,0,"ped gen thor surg"
"1863","std_age",2,-0.769949417879536,0.00184251908943201,"ped gen thor surg"
"1864","log_ct_result",2,3.80666248977032,0,"ped gen thor surg"
"1865","log_age",2,0.346573590279973,0.240226506959101,"ped gen thor surg"
"1866","ct_result_sq",2,2025,0,"ped gen thor surg"
"1867","age_sq",2,2.5,4.5,"ped gen thor surg"
"1868","resultpositiveXct_result",2,0,0,"ped gen thor surg"
"1869","resultpositiveXgendermale",2,0,0,"ped gen thor surg"
"1870","resultpositiveXage",2,0,0,"ped gen thor surg"
"1871","resultpositiveXdrive_thru_ind_factor1",2,0,0,"ped gen thor surg"
"1872","resultpositiveXstd_ct_result",2,0,0,"ped gen thor surg"
"1873","resultpositiveXstd_age",2,0,0,"ped gen thor surg"
"1874","ct_resultXgendermale",2,0,0,"ped gen thor surg"
"1875","ct_resultXage",2,67.5,1012.5,"ped gen thor surg"
"1876","ct_resultXdrive_thru_ind_factor1",2,22.5,1012.5,"ped gen thor surg"
"1877","ct_resultXstd_ct_result",2,10.0083740376859,0,"ped gen thor surg"
"1878","ct_resultXstd_age",2,-34.6477238045791,3.73110115609982,"ped gen thor surg"
"1879","gendermaleXage",2,0,0,"ped gen thor surg"
"1880","gendermaleXdrive_thru_ind_factor1",2,0,0,"ped gen thor surg"
"1881","gendermaleXstd_ct_result",2,0,0,"ped gen thor surg"
"1882","gendermaleXstd_age",2,0,0,"ped gen thor surg"
"1883","ageXdrive_thru_ind_factor1",2,0.5,0.5,"ped gen thor surg"
"1884","ageXstd_ct_result",2,0.333612467922862,0.0247327286119073,"ped gen thor surg"
"1885","ageXstd_age",2,-1.13974799799213,0.230447611660852,"ped gen thor surg"
"1886","drive_thru_ind_factor1Xstd_ct_result",2,0.111204155974287,0.0247327286119073,"ped gen thor surg"
"1887","drive_thru_ind_factor1Xstd_age",2,-0.400150837766943,0.320241385931172,"ped gen thor surg"
"1888","std_ct_resultXstd_age",2,-0.171243150316375,9.11410492023608e-05,"ped gen thor surg"
"1889","resultpositive",13,0.153846153846154,0.141025641025641,"periop complex"
"1890","ct_result",13,42.6561538461538,48.4306256410256,"periop complex"
"1891","gendermale",13,0.615384615384615,0.256410256410256,"periop complex"
"1892","age",13,7.78461538461538,37.1030769230769,"periop complex"
"1893","drive_thru_ind_factor1",13,0.384615384615385,0.256410256410256,"periop complex"
"1894","std_ct_result",13,-0.362136711750339,3.01229715013987,"periop complex"
"1895","std_age",13,-0.388444887054869,0.136726255014867,"periop complex"
"1896","log_ct_result",13,3.73442738920631,0.0501765448644666,"periop complex"
"1897","log_age",13,1.56866766182847,1.63819402953855,"periop complex"
"1898","ct_result_sq",13,1864.25265384615,209591.925836351,"periop complex"
"1899","age_sq",13,94.8492307692308,13699.6755076923,"periop complex"
"1900","resultpositiveXct_result",13,4.57923076923077,140.640241025641,"periop complex"
"1901","resultpositiveXgendermale",13,0.0769230769230769,0.0769230769230769,"periop complex"
"1902","resultpositiveXage",13,0.769230769230769,6.19230769230769,"periop complex"
"1903","resultpositiveXdrive_thru_ind_factor1",13,0,0,"periop complex"
"1904","resultpositiveXstd_ct_result",13,-0.55032836032221,2.78092564932566,"periop complex"
"1905","resultpositiveXstd_age",13,-0.0857667098921679,0.0536558426094291,"periop complex"
"1906","ct_resultXgendermale",13,27.2669230769231,505.631223076923,"periop complex"
"1907","ct_resultXage",13,344.560769230769,76171.5957076923,"periop complex"
"1908","ct_resultXdrive_thru_ind_factor1",13,17.3076923076923,519.230769230769,"periop complex"
"1909","ct_resultXstd_ct_result",13,-4.29807886452353,1451.73275344777,"periop complex"
"1910","ct_resultXstd_age",13,-15.810818048526,246.612509260476,"periop complex"
"1911","gendermaleXage",13,5.4,44.7466666666667,"periop complex"
"1912","gendermaleXdrive_thru_ind_factor1",13,0.230769230769231,0.192307692307692,"periop complex"
"1913","gendermaleXstd_ct_result",13,0.0307775829109834,0.139334456345901,"periop complex"
"1914","gendermaleXstd_age",13,-0.202045580928464,0.119776880522818,"periop complex"
"1915","ageXdrive_thru_ind_factor1",13,2.24615384615385,25.2876923076923,"periop complex"
"1916","ageXstd_ct_result",13,0.298105578395644,16.6779438753107,"periop complex"
"1917","ageXstd_age",13,-0.944825458233216,6.06785532046821,"periop complex"
"1918","drive_thru_ind_factor1Xstd_ct_result",13,0.0855416584417595,0.0126834505702088,"periop complex"
"1919","drive_thru_ind_factor1Xstd_age",13,-0.194804546707609,0.126738298038014,"periop complex"
"1920","std_ct_resultXstd_age",13,0.329898305395745,1.82479876718368,"periop complex"
"1921","resultpositive",260,0.119230769230769,0.105420255420255,"picu"
"1922","ct_result",260,43.6576923076923,16.4195861597862,"picu"
"1923","gendermale",260,0.573076923076923,0.245604395604396,"picu"
"1924","age",260,9.05884615384615,359.518183991684,"picu"
"1925","drive_thru_ind_factor1",260,0.05,0.0476833976833977,"picu"
"1926","std_ct_result",260,-0.112357380980406,1.02126850398773,"picu"
"1927","std_age",260,-0.311093325817285,1.32483823400521,"picu"
"1928","log_ct_result",260,3.77074291308739,0.0130921054352551,"picu"
"1929","log_age",260,-Inf,0,"picu"
"1930","ct_result_sq",260,1922.35053153846,90038.8853093679,"picu"
"1931","age_sq",260,440.198115384615,2997751.03999142,"picu"
"1932","resultpositiveXct_result",260,4.02307692307692,123.08108007128,"picu"
"1933","resultpositiveXgendermale",260,0.0730769230769231,0.067998217998218,"picu"
"1934","resultpositiveXage",260,3.78807692307692,281.612251113751,"picu"
"1935","resultpositiveXdrive_thru_ind_factor1",260,0,0,"picu"
"1936","resultpositiveXstd_ct_result",260,-0.308247778812035,0.894822006514694,"picu"
"1937","resultpositiveXstd_age",260,0.127294943120835,0.765787418900803,"picu"
"1938","ct_resultXgendermale",260,24.8856153846154,475.120733596674,"picu"
"1939","ct_resultXage",260,357.61735,470835.074492846,"picu"
"1940","ct_resultXdrive_thru_ind_factor1",260,2.25,96.5588803088803,"picu"
"1941","ct_resultXstd_ct_result",260,-0.826040580972623,941.997385093953,"picu"
"1942","ct_resultXstd_age",260,-15.8805554570925,1851.090983579,"picu"
"1943","gendermaleXage",260,6.61038461538462,364.87576046926,"picu"
"1944","gendermaleXdrive_thru_ind_factor1",260,0.0307692307692308,0.0299376299376299,"picu"
"1945","gendermaleXstd_ct_result",260,-0.0977088279422625,0.752666332357197,"picu"
"1946","gendermaleXstd_age",260,-0.0921425845172491,1.2305085097327,"picu"
"1947","ageXdrive_thru_ind_factor1",260,0.496153846153846,7.13898128898129,"picu"
"1948","ageXstd_ct_result",260,-10.4626827376254,3420.29426683604,"picu"
"1949","ageXstd_age",260,18.9222906138736,7988.07042105578,"picu"
"1950","drive_thru_ind_factor1Xstd_ct_result",260,0.0111204155974287,0.00235868106839424,"picu"
"1951","drive_thru_ind_factor1Xstd_age",260,-0.0129315307928134,0.0121947284812907,"picu"
"1952","std_ct_resultXstd_age",260,-0.53839168380525,8.91904157354402,"picu"
"1953","resultpositive",168,0.0119047619047619,0.0118334759053322,"radiation oncology"
"1954","ct_result",168,44.8644642857143,1.78559731608212,"radiation oncology"
"1955","gendermale",168,0.416666666666667,0.244510978043912,"radiation oncology"
"1956","age",168,1.94047619047619,3.33775306529798,"radiation oncology"
"1957","drive_thru_ind_factor1",168,0.428571428571429,0.246364414029085,"radiation oncology"
"1958","std_ct_result",168,0.188606295041798,0.111060917246859,"radiation oncology"
"1959","std_age",168,-0.743210524231657,0.0122997474772434,"radiation oncology"
"1960","log_ct_result",168,3.80307820592573,0.001298302589243,"radiation oncology"
"1961","log_age",168,0.435315496835317,0.347963856874901,"radiation oncology"
"1962","ct_result_sq",168,2014.59512440476,10177.4433284983,"radiation oncology"
"1963","age_sq",168,7.08333333333333,334.184630738523,"radiation oncology"
"1964","resultpositiveXct_result",168,0.400178571428571,13.6232149379812,"radiation oncology"
"1965","resultpositiveXgendermale",168,0,0,"radiation oncology"
"1966","resultpositiveXage",168,0.0119047619047619,0.0118334759053322,"radiation oncology"
"1967","resultpositiveXdrive_thru_ind_factor1",168,0.0119047619047619,0.0118334759053322,"radiation oncology"
"1968","resultpositiveXstd_ct_result",168,-0.0311542989073893,0.096700600627673,"radiation oncology"
"1969","resultpositiveXstd_age",168,-0.00952740089921292,0.00757913744861343,"radiation oncology"
"1970","ct_resultXgendermale",168,18.75,495.134730538922,"radiation oncology"
"1971","ct_resultXage",168,87.1858928571429,6772.27638003636,"radiation oncology"
"1972","ct_resultXdrive_thru_ind_factor1",168,19.1501785714286,493.661388590676,"radiation oncology"
"1973","ct_resultXstd_ct_result",168,8.90438986716313,110.136252126923,"radiation oncology"
"1974","ct_resultXstd_age",168,-33.336004131187,25.4899574377438,"radiation oncology"
"1975","gendermaleXage",168,1.14285714285714,4.57827202737382,"radiation oncology"
"1976","gendermaleXdrive_thru_ind_factor1",168,0.130952380952381,0.114485315084117,"radiation oncology"
"1977","gendermaleXstd_ct_result",168,0.0926701299785728,0.0120948473251842,"radiation oncology"
"1978","gendermaleXstd_age",168,-0.289375990593516,0.12802825085634,"radiation oncology"
"1979","ageXdrive_thru_ind_factor1",168,0.494047619047619,0.383197889934417,"radiation oncology"
"1980","ageXstd_ct_result",168,0.397776016993433,0.290389790629432,"radiation oncology"
"1981","ageXstd_age",168,-1.24077169641268,0.357754049300901,"radiation oncology"
"1982","drive_thru_ind_factor1Xstd_ct_result",168,0.0615158310711835,0.114604169534838,"radiation oncology"
"1983","drive_thru_ind_factor1Xstd_age",168,-0.339011731964548,0.154361846085836,"radiation oncology"
"1984","std_ct_resultXstd_age",168,-0.13824438734986,0.0710499198293333,"radiation oncology"
"1985","resultpositive",123,0.105691056910569,0.0952952152472344,"s  care ntwk"
"1986","ct_result",123,43.2889430894309,32.2295357590297,"s  care ntwk"
"1987","gendermale",123,0.569105691056911,0.24723443955751,"s  care ntwk"
"1988","age",123,8.13821138211382,46.3045115287218,"s  care ntwk"
"1989","drive_thru_ind_factor1",123,0.024390243902439,0.0239904038384646,"s  care ntwk"
"1990","std_ct_result",123,-0.204321830171691,2.00461871867737,"s  care ntwk"
"1991","std_age",123,-0.366980013411631,0.170633892836989,"s  care ntwk"
"1992","log_ct_result",123,3.75498769647321,0.0321691350901638,"s  care ntwk"
"1993","log_age",123,-Inf,0,"s  care ntwk"
"1994","ct_result_sq",123,1905.90010081301,145872.318516599,"s  care ntwk"
"1995","age_sq",123,112.158536585366,21560.071212595,"s  care ntwk"
"1996","resultpositiveXct_result",123,3.0450406504065,86.3542858589897,"s  care ntwk"
"1997","resultpositiveXgendermale",123,0.0650406504065041,0.0613088098094096,"s  care ntwk"
"1998","resultpositiveXage",123,0.852845528455285,10.6971024923364,"s  care ntwk"
"1999","resultpositiveXdrive_thru_ind_factor1",123,0,0,"s  care ntwk"
"2000","resultpositiveXstd_ct_result",123,-0.403223572564726,1.83818637019672,"s  care ntwk"
"2001","resultpositiveXstd_age",123,-0.0392290798786269,0.0296822786196795,"s  care ntwk"
"2002","ct_resultXgendermale",123,24.4626016260163,479.258094815407,"s  care ntwk"
"2003","ct_resultXage",123,350.390674796748,89534.1255833196,"s  care ntwk"
"2004","ct_resultXdrive_thru_ind_factor1",123,1.09756097560976,48.5805677728908,"s  care ntwk"
"2005","ct_resultXstd_ct_result",123,-0.872319042497767,1114.74343028954,"s  care ntwk"
"2006","ct_resultXstd_age",123,-16.0017519128079,330.107163917997,"s  care ntwk"
"2007","gendermaleXage",123,5.1219512195122,44.796481407437,"s  care ntwk"
"2008","gendermaleXdrive_thru_ind_factor1",123,0.016260162601626,0.0161268825803012,"s  care ntwk"
"2009","gendermaleXstd_ct_result",123,-0.159521493463063,1.41612729541298,"s  care ntwk"
"2010","gendermaleXstd_age",123,-0.179077957028462,0.115759980239314,"s  care ntwk"
"2011","ageXdrive_thru_ind_factor1",123,0.16260162601626,1.66186858589897,"s  care ntwk"
"2012","ageXstd_ct_result",123,-2.13763725935513,291.458608302982,"s  care ntwk"
"2013","ageXstd_age",123,-0.198520781238011,17.4817796382185,"s  care ntwk"
"2014","drive_thru_ind_factor1Xstd_ct_result",123,0.00542459297435548,0.00118669629485361,"s  care ntwk"
"2015","drive_thru_ind_factor1Xstd_age",123,-0.0111294981004372,0.00719015428359198,"s  care ntwk"
"2016","std_ct_resultXstd_age",123,0.0461581269671456,0.534159085839025,"s  care ntwk"
"2017","resultpositive",2,0,0,"sedation unit"
"2018","ct_result",2,45,0,"sedation unit"
"2019","gendermale",2,0,0,"sedation unit"
"2020","age",2,10,18,"sedation unit"
"2021","drive_thru_ind_factor1",2,0,0,"sedation unit"
"2022","std_ct_result",2,0.222408311948575,0,"sedation unit"
"2023","std_age",2,-0.253961037755598,0.0663306872195523,"sedation unit"
"2024","log_ct_result",2,3.80666248977032,0,"sedation unit"
"2025","log_age",2,2.25542975325842,0.191604770772102,"sedation unit"
"2026","ct_result_sq",2,2025,0,"sedation unit"
"2027","age_sq",2,109,7200,"sedation unit"
"2028","resultpositiveXct_result",2,0,0,"sedation unit"
"2029","resultpositiveXgendermale",2,0,0,"sedation unit"
"2030","resultpositiveXage",2,0,0,"sedation unit"
"2031","resultpositiveXdrive_thru_ind_factor1",2,0,0,"sedation unit"
"2032","resultpositiveXstd_ct_result",2,0,0,"sedation unit"
"2033","resultpositiveXstd_age",2,0,0,"sedation unit"
"2034","ct_resultXgendermale",2,0,0,"sedation unit"
"2035","ct_resultXage",2,450,36450,"sedation unit"
"2036","ct_resultXdrive_thru_ind_factor1",2,0,0,"sedation unit"
"2037","ct_resultXstd_ct_result",2,10.0083740376859,0,"sedation unit"
"2038","ct_resultXstd_age",2,-11.4282466990019,134.319641619593,"sedation unit"
"2039","gendermaleXage",2,0,0,"sedation unit"
"2040","gendermaleXdrive_thru_ind_factor1",2,0,0,"sedation unit"
"2041","gendermaleXstd_ct_result",2,0,0,"sedation unit"
"2042","gendermaleXstd_age",2,0,0,"sedation unit"
"2043","ageXdrive_thru_ind_factor1",2,0,0,"sedation unit"
"2044","ageXstd_ct_result",2,2.22408311948575,0.890378230028661,"sedation unit"
"2045","ageXstd_age",2,-1.99326973977769,2.24403106498827,"sedation unit"
"2046","drive_thru_ind_factor1Xstd_ct_result",2,0,0,"sedation unit"
"2047","drive_thru_ind_factor1Xstd_age",2,0,0,"sedation unit"
"2048","std_ct_resultXstd_age",2,-0.0564830457079308,0.00328107777128499,"sedation unit"
"2049","resultpositive",13,0,0,"transfusion"
"2050","ct_result",13,45,0,"transfusion"
"2051","gendermale",13,0.538461538461538,0.269230769230769,"transfusion"
"2052","age",13,8.69230769230769,43.3974358974359,"transfusion"
"2053","drive_thru_ind_factor1",13,0,0,"transfusion"
"2054","std_ct_result",13,0.222408311948575,0,"transfusion"
"2055","std_age",13,-0.333343865466973,0.159921208146855,"transfusion"
"2056","log_ct_result",13,3.80666248977032,0,"transfusion"
"2057","log_age",13,1.77323234196299,1.0653954493906,"transfusion"
"2058","ct_result_sq",13,2025,0,"transfusion"
"2059","age_sq",13,115.615384615385,17366.4230769231,"transfusion"
"2060","resultpositiveXct_result",13,0,0,"transfusion"
"2061","resultpositiveXgendermale",13,0,0,"transfusion"
"2062","resultpositiveXage",13,0,0,"transfusion"
"2063","resultpositiveXdrive_thru_ind_factor1",13,0,0,"transfusion"
"2064","resultpositiveXstd_ct_result",13,0,0,"transfusion"
"2065","resultpositiveXstd_age",13,0,0,"transfusion"
"2066","ct_resultXgendermale",13,24.2307692307692,545.192307692308,"transfusion"
"2067","ct_resultXage",13,391.153846153846,87879.8076923077,"transfusion"
"2068","ct_resultXdrive_thru_ind_factor1",13,0,0,"transfusion"
"2069","ct_resultXstd_ct_result",13,10.0083740376859,0,"transfusion"
"2070","ct_resultXstd_age",13,-15.0004739460138,323.840446497382,"transfusion"
"2071","gendermaleXage",13,3.53846153846154,37.4358974358974,"transfusion"
"2072","gendermaleXdrive_thru_ind_factor1",13,0,0,"transfusion"
"2073","gendermaleXstd_ct_result",13,0.119758321818463,0.0133176230987193,"transfusion"
"2074","gendermaleXstd_age",13,-0.248818125515227,0.15259736451667,"transfusion"
"2075","ageXdrive_thru_ind_factor1",13,0,0,"transfusion"
"2076","ageXstd_ct_result",13,1.93324148078376,2.14667400900785,"transfusion"
"2077","ageXstd_age",13,-0.465754850479848,7.97201502208098,"transfusion"
"2078","drive_thru_ind_factor1Xstd_ct_result",13,0,0,"transfusion"
"2079","drive_thru_ind_factor1Xstd_age",13,0,0,"transfusion"
"2080","std_ct_resultXstd_age",13,-0.0741384464169223,0.007910575680769,"transfusion"
"2081","resultpositive",3,0,0,"ultrasound"
"2082","ct_result",3,45,0,"ultrasound"
"2083","gendermale",3,0.666666666666667,0.333333333333333,"ultrasound"
"2084","age",3,11.3333333333333,81.3333333333333,"ultrasound"
"2085","drive_thru_ind_factor1",3,0.333333333333333,0.333333333333333,"ultrasound"
"2086","std_ct_result",3,0.222408311948575,0,"ultrasound"
"2087","std_age",3,-0.173021684010667,0.299716438547607,"ultrasound"
"2088","log_ct_result",3,3.80666248977032,0,"ultrasound"
"2089","log_age",3,2.05792870130065,1.46220715399045,"ultrasound"
"2090","ct_result_sq",3,2025,0,"ultrasound"
"2091","age_sq",3,182.666666666667,40325.3333333333,"ultrasound"
"2092","resultpositiveXct_result",3,0,0,"ultrasound"
"2093","resultpositiveXgendermale",3,0,0,"ultrasound"
"2094","resultpositiveXage",3,0,0,"ultrasound"
"2095","resultpositiveXdrive_thru_ind_factor1",3,0,0,"ultrasound"
"2096","resultpositiveXstd_ct_result",3,0,0,"ultrasound"
"2097","resultpositiveXstd_age",3,0,0,"ultrasound"
"2098","ct_resultXgendermale",3,30,675,"ultrasound"
"2099","ct_resultXage",3,510,164700,"ultrasound"
"2100","ct_resultXdrive_thru_ind_factor1",3,15,675,"ultrasound"
"2101","ct_resultXstd_ct_result",3,10.0083740376859,0,"ultrasound"
"2102","ct_resultXstd_age",3,-7.78597578048,606.925788058904,"ultrasound"
"2103","gendermaleXage",3,7.33333333333333,121.333333333333,"ultrasound"
"2104","gendermaleXdrive_thru_ind_factor1",3,0,0,"ultrasound"
"2105","gendermaleXstd_ct_result",3,0.148272207965716,0.0164884857412715,"ultrasound"
"2106","gendermaleXstd_age",3,-0.128837681631266,0.310937453644075,"ultrasound"
"2107","ageXdrive_thru_ind_factor1",3,4,48,"ultrasound"
"2108","ageXstd_ct_result",3,2.52062753541718,4.02319052087025,"ultrasound"
"2109","ageXstd_age",3,1.33062130017299,24.6368993429233,"ultrasound"
"2110","drive_thru_ind_factor1Xstd_ct_result",3,0.0741361039828582,0.0164884857412715,"ultrasound"
"2111","drive_thru_ind_factor1Xstd_age",3,-0.0441840023794003,0.00585667819878857,"ultrasound"
"2112","std_ct_resultXstd_age",3,-0.0384814606713121,0.0148256106702507,"ultrasound"
"2113","resultpositive",2,0,0,"university hosp"
"2114","ct_result",2,45,0,"university hosp"
"2115","gendermale",2,0.5,0.5,"university hosp"
"2116","age",2,39.2,3010.88,"university hosp"
"2117","drive_thru_ind_factor1",2,0,0,"university hosp"
"2118","std_ct_result",2,0.222408311948575,0,"university hosp"
"2119","std_age",2,1.5186108092584,11.0952077519781,"university hosp"
"2120","log_ct_result",2,3.80666248977032,0,"university hosp"
"2121","log_age",2,1.72020904740772,13.9022621723067,"university hosp"
"2122","ct_result_sq",2,2025,0,"university hosp"
"2123","age_sq",2,3042.08,18506554.5728,"university hosp"
"2124","resultpositiveXct_result",2,0,0,"university hosp"
"2125","resultpositiveXgendermale",2,0,0,"university hosp"
"2126","resultpositiveXage",2,0,0,"university hosp"
"2127","resultpositiveXdrive_thru_ind_factor1",2,0,0,"university hosp"
"2128","resultpositiveXstd_ct_result",2,0,0,"university hosp"
"2129","resultpositiveXstd_age",2,0,0,"university hosp"
"2130","ct_resultXgendermale",2,22.5,1012.5,"university hosp"
"2131","ct_resultXage",2,1764,6097032,"university hosp"
"2132","ct_resultXdrive_thru_ind_factor1",2,0,0,"university hosp"
"2133","ct_resultXstd_ct_result",2,10.0083740376859,0,"university hosp"
"2134","ct_resultXstd_age",2,68.337486416628,22467.7956977556,"university hosp"
"2135","gendermaleXage",2,0.2,0.08,"university hosp"
"2136","gendermaleXdrive_thru_ind_factor1",2,0,0,"university hosp"
"2137","gendermaleXstd_ct_result",2,0.111204155974287,0.0247327286119073,"university hosp"
"2138","gendermaleXstd_age",2,-0.418362192359552,0.350053847991782,"university hosp"
"2139","ageXdrive_thru_ind_factor1",2,0,0,"university hosp"
"2140","ageXstd_ct_result",2,8.71840582838413,148.934555846039,"university hosp"
"2141","ageXstd_age",2,150.916549249256,45753.8745999724,"university hosp"
"2142","drive_thru_ind_factor1Xstd_ct_result",2,0,0,"university hosp"
"2143","drive_thru_ind_factor1Xstd_age",2,0,0,"university hosp"
"2144","std_ct_resultXstd_age",2,0.33775166659402,0.548829524444808,"university hosp"
"2145","resultpositive",17,0,0,"urg care ctr"
"2146","ct_result",17,45,0,"urg care ctr"
"2147","gendermale",17,0.529411764705882,0.264705882352941,"urg care ctr"
"2148","age",17,8.24117647058823,46.5888235294118,"urg care ctr"
"2149","drive_thru_ind_factor1",17,0.0588235294117647,0.0588235294117647,"urg care ctr"
"2150","std_ct_result",17,0.222408311948575,0,"urg care ctr"
"2151","std_age",17,-0.360729567622074,0.171681593414241,"urg care ctr"
"2152","log_ct_result",17,3.80666248977032,0,"urg care ctr"
"2153","log_age",17,-Inf,0,"urg care ctr"
"2154","ct_result_sq",17,2025,0,"urg care ctr"
"2155","age_sq",17,111.765294117647,35372.3014764706,"urg care ctr"
"2156","resultpositiveXct_result",17,0,0,"urg care ctr"
"2157","resultpositiveXgendermale",17,0,0,"urg care ctr"
"2158","resultpositiveXage",17,0,0,"urg care ctr"
"2159","resultpositiveXdrive_thru_ind_factor1",17,0,0,"urg care ctr"
"2160","resultpositiveXstd_ct_result",17,0,0,"urg care ctr"
"2161","resultpositiveXstd_age",17,0,0,"urg care ctr"
"2162","ct_resultXgendermale",17,23.8235294117647,536.029411764706,"urg care ctr"
"2163","ct_resultXage",17,370.852941176471,94342.3676470588,"urg care ctr"
"2164","ct_resultXdrive_thru_ind_factor1",17,2.64705882352941,119.117647058824,"urg care ctr"
"2165","ct_resultXstd_ct_result",17,10.0083740376859,0,"urg care ctr"
"2166","ct_resultXstd_age",17,-16.2328305429933,347.655226663837,"urg care ctr"
"2167","gendermaleXage",17,5.94117647058824,64.8088235294118,"urg care ctr"
"2168","gendermaleXdrive_thru_ind_factor1",17,0.0588235294117647,0.0588235294117647,"urg care ctr"
"2169","gendermaleXstd_ct_result",17,0.117745576913951,0.0130937975004215,"urg care ctr"
"2170","gendermaleXstd_age",17,-0.0951705689061588,0.12453058669373,"urg care ctr"
"2171","ageXdrive_thru_ind_factor1",17,0.529411764705882,4.76470588235294,"urg care ctr"
"2172","ageXstd_ct_result",17,1.83290614729384,2.30453745740196,"urg care ctr"
"2173","ageXstd_age",17,-0.311045953256802,35.9716550324089,"urg care ctr"
"2174","drive_thru_ind_factor1Xstd_ct_result",17,0.0130828418793279,0.00290973277787144,"urg care ctr"
"2175","drive_thru_ind_factor1Xstd_age",17,-0.0185097384155469,0.00582437707560352,"urg care ctr"
"2176","std_ct_resultXstd_age",17,-0.0802292542047647,0.00849230851514844,"urg care ctr"
"2177","resultpositive",56,0,0,"urgent care center"
"2178","ct_result",56,45,0,"urgent care center"
"2179","gendermale",56,0.464285714285714,0.253246753246753,"urgent care center"
"2180","age",56,7.35357142857143,41.7265324675325,"urgent care center"
"2181","drive_thru_ind_factor1",56,0.0357142857142857,0.0350649350649351,"urgent care center"
"2182","std_ct_result",56,0.222408311948575,0,"urgent care center"
"2183","std_age",56,-0.414611201483261,0.153763865214466,"urgent care center"
"2184","log_ct_result",56,3.80666248977032,0,"urgent care center"
"2185","log_age",56,-Inf,0,"urgent care center"
"2186","ct_result_sq",56,2025,0,"urgent care center"
"2187","age_sq",56,95.0564285714286,20829.7815724675,"urgent care center"
"2188","resultpositiveXct_result",56,0,0,"urgent care center"
"2189","resultpositiveXgendermale",56,0,0,"urgent care center"
"2190","resultpositiveXage",56,0,0,"urgent care center"
"2191","resultpositiveXdrive_thru_ind_factor1",56,0,0,"urgent care center"
"2192","resultpositiveXstd_ct_result",56,0,0,"urgent care center"
"2193","resultpositiveXstd_age",56,0,0,"urgent care center"
"2194","ct_resultXgendermale",56,20.8928571428571,512.824675324675,"urgent care center"
"2195","ct_resultXage",56,330.910714285714,84496.2282467532,"urgent care center"
"2196","ct_resultXdrive_thru_ind_factor1",56,1.60714285714286,71.0064935064935,"urgent care center"
"2197","ct_resultXstd_ct_result",56,10.0083740376859,0,"urgent care center"
"2198","ct_resultXstd_age",56,-18.6575040667468,311.371827059294,"urgent care center"
"2199","gendermaleXage",56,3.71071428571429,34.3373376623377,"urgent care center"
"2200","gendermaleXdrive_thru_ind_factor1",56,0,0,"urgent care center"
"2201","gendermaleXstd_ct_result",56,0.103261001976124,0.0125269664397972,"urgent care center"
"2202","gendermaleXstd_age",56,-0.174495762156422,0.102694853003628,"urgent care center"
"2203","ageXdrive_thru_ind_factor1",56,0.0892857142857143,0.300974025974026,"urgent care center"
"2204","ageXstd_ct_result",56,1.63549540822184,2.06402200687083,"urgent care center"
"2205","ageXstd_age",56,-0.561116101398646,16.263412502132,"urgent care center"
"2206","drive_thru_ind_factor1Xstd_ct_result",56,0.00794315399816338,0.00173450304551038,"urgent care center"
"2207","drive_thru_ind_factor1Xstd_age",56,-0.0253301750918156,0.0179401589149114,"urgent care center"
"2208","std_ct_resultXstd_age",56,-0.0922129774368625,0.00760599989733456,"urgent care center"
"2209","resultpositive",26,0.0769230769230769,0.0738461538461539,"virology"
"2210","ct_result",26,44.81,0.938599999999999,"virology"
"2211","gendermale",26,0.615384615384615,0.246153846153846,"virology"
"2212","age",26,25.3846153846154,200.646153846154,"virology"
"2213","drive_thru_ind_factor1",26,0,0,"virology"
"2214","std_ct_result",26,0.175023139367796,0.0583792190932639,"virology"
"2215","std_age",26,0.679954582378226,0.739388737365301,"virology"
"2216","log_ct_result",26,3.80219002209599,0.000520077144546699,"virology"
"2217","log_age",26,2.94434005223899,1.0027614293815,"virology"
"2218","ct_result_sq",26,2008.8386,6790.96209895999,"virology"
"2219","age_sq",26,837.307692307692,727991.741538462,"virology"
"2220","resultpositiveXct_result",26,3.27153846153846,134.061061538462,"virology"
