"","resultpositive","ct_result","gendermale","age","drive_thru_ind_factor1","std_ct_result","std_age","log_ct_result","log_age","ct_result_sq","age_sq","resultpositiveXct_result","resultpositiveXgendermale","resultpositiveXage","resultpositiveXdrive_thru_ind_factor1","resultpositiveXstd_ct_result","resultpositiveXstd_age","ct_resultXgendermale","ct_resultXage","ct_resultXdrive_thru_ind_factor1","ct_resultXstd_ct_result","ct_resultXstd_age","gendermaleXage","gendermaleXdrive_thru_ind_factor1","gendermaleXstd_ct_result","gendermaleXstd_age","ageXdrive_thru_ind_factor1","ageXstd_ct_result","ageXstd_age","drive_thru_ind_factor1Xstd_ct_result","drive_thru_ind_factor1Xstd_age","std_ct_resultXstd_age","clinic_name"
"age_sq.17",0,0,-57.5,287.5,0,0,17.4525481512508,0,25.4053832560447,0,6612.5,0,0,0,0,0,0,-2587.5,12937.5,0,0,785.364666806288,-517.5,-57.5,-12.788477937043,18.0932693011971,287.5,63.9423896852152,153.869327611526,0,17.4525481512508,3.88159177352092,"fluoro radiology"
"resultpositiveXct_result.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fluoro radiology"
"resultpositiveXgendermale.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fluoro radiology"
"resultpositiveXage.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fluoro radiology"
"resultpositiveXdrive_thru_ind_factor1.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fluoro radiology"
"resultpositiveXstd_ct_result.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fluoro radiology"
"resultpositiveXstd_age.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fluoro radiology"
"ct_resultXgendermale.17",0,0,22.5,-112.5,0,0,-6.82925797222859,0,-9.94123692627837,0,-2587.5,0,0,0,0,0,0,1012.5,-5062.5,0,0,-307.316608750287,202.5,22.5,5.00418701884293,-7.07997494394668,-112.5,-25.0209350942147,-60.2097368914669,0,-6.82925797222859,-1.51888373746471,"fluoro radiology"
"ct_resultXage.17",0,0,-112.5,562.5,0,0,34.1462898611429,0,49.7061846313919,0,12937.5,0,0,0,0,0,0,-5062.5,25312.5,0,0,1536.58304375143,-1012.5,-112.5,-25.0209350942147,35.3998747197334,562.5,125.104675471073,301.048684457334,0,34.1462898611429,7.59441868732353,"fluoro radiology"
"ct_resultXdrive_thru_ind_factor1.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fluoro radiology"
"ct_resultXstd_ct_result.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fluoro radiology"
"ct_resultXstd_age.17",0,0,-6.82925797222859,34.1462898611429,0,0,2.07283397561101,0,3.01738984589333,0,785.364666806288,0,0,0,0,0,0,-307.316608750287,1536.58304375143,0,0,93.2775289024955,-61.4633217500573,-6.82925797222859,-1.51888373746471,2.14893223685007,34.1462898611429,7.59441868732353,18.2750144743038,0,2.07283397561101,0.461015505465298,"fluoro radiology"
"gendermaleXage.17",0,0,4.5,-22.5,0,0,-1.36585159444572,0,-1.98824738525567,0,-517.5,0,0,0,0,0,0,202.5,-1012.5,0,0,-61.4633217500573,40.5,4.5,1.00083740376859,-1.41599498878934,-22.5,-5.00418701884293,-12.0419473782934,0,-1.36585159444572,-0.303776747492941,"fluoro radiology"
"gendermaleXdrive_thru_ind_factor1.17",0,0,0.5,-2.5,0,0,-0.151761288271746,0,-0.220916376139519,0,-57.5,0,0,0,0,0,0,22.5,-112.5,0,0,-6.82925797222859,4.5,0.5,0.111204155974287,-0.157332776532148,-2.5,-0.556020779871437,-1.33799415314371,0,-0.151761288271746,-0.0337529719436601,"fluoro radiology"
"gendermaleXstd_ct_result.17",0,0,0.111204155974287,-0.556020779871437,0,0,-0.0337529719436601,0,-0.0491336382989869,0,-12.788477937043,0,0,0,0,0,0,5.00418701884293,-25.0209350942147,0,0,-1.51888373746471,1.00083740376859,0.111204155974287,0.0247327286119073,-0.0349921172426974,-0.556020779871437,-0.123663643059536,-0.297581020997755,0,-0.0337529719436601,-0.00750694151323706,"fluoro radiology"
"gendermaleXstd_age.17",0,0,-0.157332776532148,0.786663882660742,0,0,0.0477540497077793,0,0.0695147736789021,0,18.0932693011971,0,0,0,0,0,0,-7.07997494394668,35.3998747197334,0,0,2.14893223685007,-1.41599498878934,-0.157332776532148,-0.0349921172426974,0.0495072051426299,0.786663882660742,0.174960586213487,0.42102067019576,0,0.0477540497077793,0.0106208975842155,"fluoro radiology"
"ageXdrive_thru_ind_factor1.17",0,0,-2.5,12.5,0,0,0.758806441358732,0,1.1045818806976,0,287.5,0,0,0,0,0,0,-112.5,562.5,0,0,34.1462898611429,-22.5,-2.5,-0.556020779871437,0.786663882660742,12.5,2.78010389935718,6.68997076571854,0,0.758806441358732,0.168764859718301,"fluoro radiology"
"ageXstd_ct_result.17",0,0,-0.556020779871437,2.78010389935718,0,0,0.168764859718301,0,0.245668191494934,0,63.9423896852152,0,0,0,0,0,0,-25.0209350942147,125.104675471073,0,0,7.59441868732353,-5.00418701884293,-0.556020779871437,-0.123663643059536,0.174960586213487,2.78010389935718,0.618318215297681,1.48790510498877,0,0.168764859718301,0.0375347075661853,"fluoro radiology"
"ageXstd_age.17",0,0,-1.33799415314371,6.68997076571854,0,0,0.406111432762307,0,0.591169639216746,0,153.869327611526,0,0,0,0,0,0,-60.2097368914669,301.048684457334,0,0,18.2750144743038,-12.0419473782934,-1.33799415314371,-0.297581020997755,0.42102067019576,6.68997076571854,1.48790510498877,3.5804567076935,0,0.406111432762307,0.0903225582236818,"fluoro radiology"
"drive_thru_ind_factor1Xstd_ct_result.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fluoro radiology"
"drive_thru_ind_factor1Xstd_age.17",0,0,-0.151761288271746,0.758806441358732,0,0,0.0460629772358002,0,0.0670531076865183,0,17.4525481512508,0,0,0,0,0,0,-6.82925797222859,34.1462898611429,0,0,2.07283397561101,-1.36585159444572,-0.151761288271746,-0.0337529719436601,0.0477540497077793,0.758806441358732,0.168764859718301,0.406111432762307,0,0.0460629772358002,0.01024478901034,"fluoro radiology"
"std_ct_resultXstd_age.17",0,0,-0.0337529719436601,0.168764859718301,0,0,0.01024478901034,0,0.0149131684914645,0,3.88159177352092,0,0,0,0,0,0,-1.51888373746471,7.59441868732353,0,0,0.461015505465298,-0.303776747492941,-0.0337529719436601,-0.00750694151323706,0.0106208975842155,0.168764859718301,0.0375347075661853,0.0903225582236818,0,0.01024478901034,0.00227852623005902,"fluoro radiology"
"resultpositive.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gastroenterology"
"ct_result.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gastroenterology"
"gendermale.18",0,0,0.5,-5.5,0,0,-0.333874834197842,0,-0.472230804420426,0,-137.5,0,0,0,0,0,0,22.5,-247.5,0,0,-15.0243675389029,3.5,0,0.111204155974287,-0.218037291840847,0,-1.22324571571716,-3.61133680531184,0,0,-0.0742565382760523,"gastroenterology"
"age.18",0,0,-5.5,60.5,0,0,3.67262317617626,0,5.19453884862468,0,1512.5,0,0,0,0,0,0,-247.5,2722.5,0,0,165.268042927932,-38.5,0,-1.22324571571716,2.39841021024932,0,13.4557028728888,39.7247048584303,0,0,0.816821921036576,"gastroenterology"
"drive_thru_ind_factor1.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gastroenterology"
"std_ct_result.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gastroenterology"
"std_age.18",0,0,-0.333874834197842,3.67262317617626,0,0,0.222944809821273,0,0.315331963057966,0,91.8155794044066,0,0,0,0,0,0,-15.0243675389029,165.268042927932,0,0,10.0325164419573,-2.33712383938489,0,-0.0742565382760523,0.145594329324619,0,0.816821921036576,2.41146895421211,0,0,0.0495847788100454,"gastroenterology"
"log_ct_result.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gastroenterology"
"log_age.18",0,0,-0.472230804420426,5.19453884862468,0,0,0.315331963057966,0,0.446003865287125,0,129.863471215617,0,0,0,0,0,0,-21.2503861989192,233.754248188111,0,0,14.1899383376085,-3.30561563094298,0,-0.105028056061264,0.205927851439309,0,1.15530861667391,3.410768969211,0,0,0.0701324496071526,"gastroenterology"
"ct_result_sq.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gastroenterology"
"age_sq.18",0,0,-137.5,1512.5,0,0,91.8155794044066,0,129.863471215617,0,37812.5,0,0,0,0,0,0,-6187.5,68062.5,0,0,4131.7010731983,-962.5,0,-30.581142892929,59.9602552562329,0,336.392571822219,993.117621460757,0,0,20.4205480259144,"gastroenterology"
"resultpositiveXct_result.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gastroenterology"
"resultpositiveXgendermale.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gastroenterology"
"resultpositiveXage.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gastroenterology"
"resultpositiveXdrive_thru_ind_factor1.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gastroenterology"
"resultpositiveXstd_ct_result.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gastroenterology"
"resultpositiveXstd_age.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gastroenterology"
"ct_resultXgendermale.18",0,0,22.5,-247.5,0,0,-15.0243675389029,0,-21.2503861989192,0,-6187.5,0,0,0,0,0,0,1012.5,-11137.5,0,0,-676.09653925063,157.5,0,5.00418701884293,-9.81167813283811,0,-55.0460572072722,-162.510156239033,0,0,-3.34154422242235,"gastroenterology"
"ct_resultXage.18",0,0,-247.5,2722.5,0,0,165.268042927932,0,233.754248188111,0,68062.5,0,0,0,0,0,0,-11137.5,122512.5,0,0,7437.06193175693,-1732.5,0,-55.0460572072722,107.928459461219,0,605.506629279995,1787.61171862936,0,0,36.7569864466459,"gastroenterology"
"ct_resultXdrive_thru_ind_factor1.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gastroenterology"
"ct_resultXstd_ct_result.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gastroenterology"
"ct_resultXstd_age.18",0,0,-15.0243675389029,165.268042927932,0,0,10.0325164419573,0,14.1899383376085,0,4131.7010731983,0,0,0,0,0,0,-676.09653925063,7437.06193175693,0,0,451.463239888078,-105.17057277232,0,-3.34154422242235,6.55174481960784,0,36.7569864466459,108.516102939545,0,0,2.23131504645204,"gastroenterology"
"gendermaleXage.18",0,0,3.5,-38.5,0,0,-2.33712383938489,0,-3.30561563094298,0,-962.5,0,0,0,0,0,0,157.5,-1732.5,0,0,-105.17057277232,24.5,0,0.778429091820011,-1.52626104288593,0,-8.56272001002013,-25.2793576371829,0,0,-0.519795767932366,"gastroenterology"
"gendermaleXdrive_thru_ind_factor1.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gastroenterology"
"gendermaleXstd_ct_result.18",0,0,0.111204155974287,-1.22324571571716,0,0,-0.0742565382760523,0,-0.105028056061264,0,-30.581142892929,0,0,0,0,0,0,5.00418701884293,-55.0460572072722,0,0,-3.34154422242235,0.778429091820011,0,0.0247327286119073,-0.0484933060201615,0,-0.27206001473098,-0.803191322747165,0,0,-0.0165152713291215,"gastroenterology"
"gendermaleXstd_age.18",0,0,-0.218037291840847,2.39841021024932,0,0,0.145594329324619,0,0.205927851439309,0,59.9602552562329,0,0,0,0,0,0,-9.81167813283811,107.928459461219,0,0,6.55174481960784,-1.52626104288593,0,-0.0484933060201615,0.0950805212665813,0,0.533426366221777,1.57481219391074,0,0,0.0323813890143733,"gastroenterology"
"ageXdrive_thru_ind_factor1.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gastroenterology"
"ageXstd_ct_result.18",0,0,-1.22324571571716,13.4557028728888,0,0,0.816821921036576,0,1.15530861667391,0,336.392571822219,0,0,0,0,0,0,-55.0460572072722,605.506629279995,0,0,36.7569864466459,-8.56272001002013,0,-0.27206001473098,0.533426366221777,0,2.99266016204078,8.83510455021882,0,0,0.181667984620337,"gastroenterology"
"ageXstd_age.18",0,0,-3.61133680531184,39.7247048584303,0,0,2.41146895421211,0,3.410768969211,0,993.117621460757,0,0,0,0,0,0,-162.510156239033,1787.61171862936,0,0,108.516102939545,-25.2793576371829,0,-0.803191322747165,1.57481219391074,0,8.83510455021882,26.0835070427999,0,0,0.536330739422711,"gastroenterology"
"drive_thru_ind_factor1Xstd_ct_result.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gastroenterology"
"drive_thru_ind_factor1Xstd_age.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gastroenterology"
"std_ct_resultXstd_age.18",0,0,-0.0742565382760523,0.816821921036576,0,0,0.0495847788100454,0,0.0701324496071526,0,20.4205480259144,0,0,0,0,0,0,-3.34154422242235,36.7569864466459,0,0,2.23131504645204,-0.519795767932366,0,-0.0165152713291215,0.0323813890143733,0,0.181667984620337,0.536330739422711,0,0,0.0110280669534856,"gastroenterology"
"resultpositive.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gi endoscopy ste"
"ct_result.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gi endoscopy ste"
"gendermale.19",0,0,0.5,-2,0,0,-0.121409030617397,0,-0.168236118310606,0,-48,0,0,0,0,0,0,22.5,-90,0,0,-5.46340637778287,5,0,0.111204155974287,-0.126980518877799,0,-0.444816623897149,-1.19180435313236,0,0,-0.0270023775549281,"gi endoscopy ste"
"age.19",0,0,-2,8,0,0,0.485636122469589,0,0.672944473242425,0,192,0,0,0,0,0,0,-90,360,0,0,21.8536255111315,-20,0,-0.444816623897149,0.507922075511196,0,1.7792664955886,4.76721741252945,0,0,0.108009510219712,"gi endoscopy ste"
"drive_thru_ind_factor1.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gi endoscopy ste"
"std_ct_result.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gi endoscopy ste"
"std_age.19",0,0,-0.121409030617397,0.485636122469589,0,0,0.0294803054309122,0,0.0408507680778489,0,11.6552669392701,0,0,0,0,0,0,-5.46340637778287,21.8536255111315,0,0,1.32661374439105,-1.21409030617397,0,-0.0270023775549281,0.0308331634084954,0,0.108009510219712,0.289391622398789,0,0,0.00655666496661757,"gi endoscopy ste"
"log_ct_result.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gi endoscopy ste"
"log_age.19",0,0,-0.168236118310606,0.672944473242425,0,0,0.0408507680778489,0,0.0566067830084406,0,16.1506673578182,0,0,0,0,0,0,-7.57062532397728,30.2825012959091,0,0,1.8382845635032,-1.68236118310606,0,-0.0374171110822426,0.0427254191941352,0,0.149668444328971,0.401009076313344,0,0,0.00908555036999709,"gi endoscopy ste"
"ct_result_sq.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gi endoscopy ste"
"age_sq.19",0,0,-48,192,0,0,11.6552669392701,0,16.1506673578182,0,4608,0,0,0,0,0,0,-2160,8640,0,0,524.487012267156,-480,0,-10.6755989735316,12.1901298122687,0,42.7023958941263,114.413217900707,0,0,2.5922282452731,"gi endoscopy ste"
"resultpositiveXct_result.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gi endoscopy ste"
"resultpositiveXgendermale.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gi endoscopy ste"
"resultpositiveXage.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gi endoscopy ste"
"resultpositiveXdrive_thru_ind_factor1.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gi endoscopy ste"
"resultpositiveXstd_ct_result.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gi endoscopy ste"
"resultpositiveXstd_age.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gi endoscopy ste"
"ct_resultXgendermale.19",0,0,22.5,-90,0,0,-5.46340637778287,0,-7.57062532397728,0,-2160,0,0,0,0,0,0,1012.5,-4050,0,0,-245.853287000229,225,0,5.00418701884293,-5.71412334950096,0,-20.0167480753717,-53.6311958909564,0,0,-1.21510698997177,"gi endoscopy ste"
"ct_resultXage.19",0,0,-90,360,0,0,21.8536255111315,0,30.2825012959091,0,8640,0,0,0,0,0,0,-4050,16200,0,0,983.413148000917,-900,0,-20.0167480753717,22.8564933980038,0,80.0669923014869,214.524783563825,0,0,4.86042795988706,"gi endoscopy ste"
"ct_resultXdrive_thru_ind_factor1.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gi endoscopy ste"
"ct_resultXstd_ct_result.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gi endoscopy ste"
"ct_resultXstd_age.19",0,0,-5.46340637778287,21.8536255111315,0,0,1.32661374439105,0,1.8382845635032,0,524.487012267156,0,0,0,0,0,0,-245.853287000229,983.413148000917,0,0,59.6976184975971,-54.6340637778287,0,-1.21510698997177,1.38749235338229,0,4.86042795988706,13.0226230079455,0,0,0.295049923497791,"gi endoscopy ste"
"gendermaleXage.19",0,0,5,-20,0,0,-1.21409030617397,0,-1.68236118310606,0,-480,0,0,0,0,0,0,225,-900,0,0,-54.6340637778287,50,0,1.11204155974287,-1.26980518877799,0,-4.44816623897149,-11.9180435313236,0,0,-0.270023775549281,"gi endoscopy ste"
"gendermaleXdrive_thru_ind_factor1.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gi endoscopy ste"
"gendermaleXstd_ct_result.19",0,0,0.111204155974287,-0.444816623897149,0,0,-0.0270023775549281,0,-0.0374171110822426,0,-10.6755989735316,0,0,0,0,0,0,5.00418701884293,-20.0167480753717,0,0,-1.21510698997177,1.11204155974287,0,0.0247327286119073,-0.0282415228539654,0,-0.098930914447629,-0.265067194353132,0,0,-0.00600555321058964,"gi endoscopy ste"
"gendermaleXstd_age.19",0,0,-0.126980518877799,0.507922075511196,0,0,0.0308331634084954,0,0.0427254191941352,0,12.1901298122687,0,0,0,0,0,0,-5.71412334950096,22.8564933980038,0,0,1.38749235338229,-1.26980518877799,0,-0.0282415228539654,0.0322481043489502,0,0.112966091415862,0.302671870323134,0,0,0.00685755182571802,"gi endoscopy ste"
"ageXdrive_thru_ind_factor1.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gi endoscopy ste"
"ageXstd_ct_result.19",0,0,-0.444816623897149,1.7792664955886,0,0,0.108009510219712,0,0.149668444328971,0,42.7023958941263,0,0,0,0,0,0,-20.0167480753717,80.0669923014869,0,0,4.86042795988706,-4.44816623897149,0,-0.098930914447629,0.112966091415862,0,0.395723657790516,1.06026877741253,0,0,0.0240222128423586,"gi endoscopy ste"
"ageXstd_age.19",0,0,-1.19180435313236,4.76721741252945,0,0,0.289391622398789,0,0.401009076313344,0,114.413217900707,0,0,0,0,0,0,-53.6311958909564,214.524783563825,0,0,13.0226230079455,-11.9180435313236,0,-0.265067194353132,0.302671870323134,0,1.06026877741253,2.8407952322905,0,0,0.0643631022297739,"gi endoscopy ste"
"drive_thru_ind_factor1Xstd_ct_result.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gi endoscopy ste"
"drive_thru_ind_factor1Xstd_age.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gi endoscopy ste"
"std_ct_resultXstd_age.19",0,0,-0.0270023775549281,0.108009510219712,0,0,0.00655666496661757,0,0.00908555036999709,0,2.5922282452731,0,0,0,0,0,0,-1.21510698997177,4.86042795988706,0,0,0.295049923497791,-0.270023775549281,0,-0.00600555321058964,0.00685755182571802,0,0.0240222128423586,0.0643631022297739,0,0,0.00145825678723777,"gi endoscopy ste"
"resultpositive.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gol"
"ct_result.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gol"
"gendermale.20",0,0,0.246452576549664,-0.122068707991038,0,0,-0.00741012175295502,0,0.0183291488174327,0,-68.5570985810306,0,0,0,0,0,0,11.0903659447349,-5.49309185959671,0,0,-0.333455478882976,14.1430171769978,0,0.0548131015257876,0.646347808573881,0,-0.0271490952860303,-4.05662352704369,0,0,-0.00164807267040814,"gol"
"age.20",0,0,-0.122068707991038,387.846884802091,0,0,23.5440571558996,0,9.20662029007471,0,42095.2839261576,0,0,0,0,0,0,-5.49309185959671,17453.1098160941,0,0,1059.48257201548,102.571928678118,0,-0.0271490952860303,6.33168112797199,0,86.2603709433464,2221.43523860583,0,0,5.23639400846439,"gol"
"drive_thru_ind_factor1.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gol"
"std_ct_result.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gol"
"std_age.20",0,0,-0.00741012175295502,23.5440571558996,0,0,1.42923057804918,0,0.558883422340215,0,2555.37380751945,0,0,0,0,0,0,-0.333455478882976,1059.48257201548,0,0,64.3153760122131,6.22657921468355,0,-0.00164807267040814,0.384361633962774,0,5.23639400846439,134.85114944923,0,0,0.317872760249204,"gol"
"log_ct_result.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gol"
"log_age.20",0,0,0.0183291488174327,9.20662029007471,0,0,0.558883422340215,0,0.302955143879858,0,903.231214553358,0,0,0,0,0,0,0.824811696784473,414.297913053362,0,0,25.1497540053097,3.16836380190834,0,0.00407655504793943,0.176552478311787,0,2.04762887746701,46.9032560246574,0,0,0.12430031853873,"gol"
